id;path
5367;https://static.1000.menu/img/content/25209/sharlotka-klassicheskaya_1552083512_prev_hor.jpg
5368;https://static.1000.menu/img/content-v2/94/38/41153/marinad-dlya-utki-pered-zapekaniem-v-duxovke_1575146148_prev_hor.jpg
5371;https://static.1000.menu/img/content-v2/45/15/39491/kvashenaya-kapusta-klassicheskaya-v-banke_1570218500_prev_hor.jpg
5373;https://static.1000.menu/img/content/35159/kapusta-marinovannaya-v-banke_1558779695_prev_hor.jpg
5374;https://static.1000.menu/img/content-v2/1d/a1/23096/bolgarskii-perec-s-morkovu-na-zimu_1571053261_prev_hor.jpg
5377;https://static.1000.menu/img/content-v2/4a/36/49525/imbir-s-limonom-i-medom-dlya-immuniteta-i-dlya-poxudeniya_1596965147_prev_hor.jpg
5379;https://static.1000.menu/img/content-v2/39/e0/17319/perec-gorkii-marinovannyi-na-zimu-bez-sterilizacii_1597532429_prev_hor.jpg
5381;https://static.1000.menu/img/content/24648/toplenoe-maslo-iz-slivochnogo-v-domashnix-usloviyax_1552083077_prev_hor.jpg
5383;https://static.1000.menu/img/content-v2/fd/97/15917/domashnii-maionez-s-gorchicei-blenderom_1590255953_prev_hor.jpg
5389;https://static.1000.menu/img/content-v2/e9/02/10722/svekla-v-mikrovolnovke-bystro-v-pakete-varenaya_1595112597_prev_hor.jpg
5393;https://static.1000.menu/img/content-v2/ca/81/39042/kak-zasolit-kapustu-na-zimu-v-banku_1568725833_prev_hor.jpg
5394;https://static.1000.menu/img/content-v2/c1/11/43895/aising-dlya-pryanikov-v-domashnix-usloviyax_1583689139_prev_hor.jpg
5397;https://static.1000.menu/img/content-v2/6f/1e/17768/perec-bolgarskii-na-zimu-bez-sterilizacii_1594032721_prev_hor.jpg
5398;https://static.1000.menu/img/content-v2/c4/88/39968/nachinka-iz-kapusty-dlya-pirojkov_1571687326_prev_hor.jpg
5404;https://static.1000.menu/img/content/38105/xrustyashchaya-kapusta-v-banke-na-zimu_1566467509_prev_hor.jpg
5407;https://static.1000.menu/img/content/37861/marinad-dlya-gribov-na-litr-vody-na-zimu_1566192509_prev_hor.jpg
5409;https://static.1000.menu/img/content-v2/39/05/4027/klukva-s-saxarom-na-zimu_1552086799_prev_hor.jpg
5412;https://static.1000.menu/img/content-v2/b1/3e/4471/varene-iz-feihua-sjroe_1601571695_prev_hor.jpg
5413;https://static.1000.menu/img/content-v2/61/76/10240/postnyi-maionez-v-domashnix-usloviyax-blenderom-bez-yaic_1608134164_prev_hor.jpg
5417;https://static.1000.menu/img/content-v2/32/3f/50871/kvashenaya-kapusta-s-semenami-ukropa-na-zimu-v-bankax_1661360486_prev_hor.jpg
5421;https://static.1000.menu/img/content-v2/84/9d/24682/testo-dlya-pirojkov-s-suximi-drojjami-na-moloke_1582575665_prev_hor.jpg
5422;https://static.1000.menu/img/content/10982/yablochnji-uksus-domashnij_1552072332_prev_hor.jpg
